Desc	HOG	A_obtectus	A_verrucosus	B_siliquastri	C_chinensis	C_maculatus	C_septempunctata	D_melanogaster	D_ponderosae	I_luminosus	P_pyralis	R_ferrugineus	T_castaneum	T_molitor	Z_morio
(null)	N0.HOG0005312	1	1	1	1	1	1	1	1	1	1	2	1	2	1
(null)	N0.HOG0005313	1	2	1	1	0	1	1	1	1	1	1	1	2	2
(null)	N0.HOG0005315	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005316	1	2	1	1	1	1	1	1	1	2	2	1	1	0
(null)	N0.HOG0005317	1	1	1	1	1	2	1	2	1	1	1	1	1	1
(null)	N0.HOG0005318	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005319	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0005320	1	1	1	1	1	1	1	1	1	1	1	1	1	3
(null)	N0.HOG0005321	1	1	1	1	1	1	1	2	1	1	1	2	1	1
(null)	N0.HOG0005322	1	1	1	1	1	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0005323	1	1	1	1	1	1	1	2	1	1	1	1	1	2
(null)	N0.HOG0005324	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005325	1	2	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0005326	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005327	1	1	1	1	1	1	2	0	1	2	1	1	1	2
(null)	N0.HOG0005328	1	1	1	2	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0005329	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005330	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005331	2	1	1	2	1	1	1	2	1	0	1	1	1	1
(null)	N0.HOG0005333	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005334	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0005335	1	2	1	1	1	1	1	1	1	2	1	1	2	0
(null)	N0.HOG0005336	1	1	1	1	1	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0005337	1	1	1	2	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005338	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005340	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005341	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0005342	1	1	1	3	2	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0005343	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005344	1	1	1	1	1	1	1	1	2	2	1	2	0	1
(null)	N0.HOG0005345	1	1	1	2	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0005346	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005347	1	1	1	2	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0005348	1	1	1	1	1	1	1	1	1	1	2	1	1	2
(null)	N0.HOG0005349	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005350	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005351	1	0	1	2	2	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0005352	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005353	1	1	1	2	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0005354	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0005356	1	1	1	1	1	1	1	2	1	1	2	1	1	1
(null)	N0.HOG0005357	1	0	2	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0005358	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0005359	0	0	0	0	0	0	1	1	0	0	0	0	0	0
(null)	N0.HOG0005360	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005361	1	0	1	1	1	1	1	1	1	2	3	1	1	1
(null)	N0.HOG0005362	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0005363	1	1	1	1	1	1	1	1	1	1	1	1	3	1
(null)	N0.HOG0005364	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005366	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005367	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005368	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005369	1	1	1	1	1	1	2	2	1	1	1	1	1	1
(null)	N0.HOG0005370	1	1	1	2	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005371	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0005372	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0005373	2	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0005374	1	1	1	2	1	0	1	2	1	2	1	1	1	1
(null)	N0.HOG0005375	1	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005376	2	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	N0.HOG0005377	2	1	1	1	1	1	1	2	0	2	1	1	1	1
(null)	N0.HOG0005378	1	1	1	2	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005379	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	N0.HOG0005380	1	0	1	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005381	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005383	1	1	1	2	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005384	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005386	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005387	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0005388	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005389	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005390	1	1	1	1	2	1	1	2	0	3	1	1	0	1
(null)	N0.HOG0005391	1	1	1	1	2	1	1	1	3	1	1	1	0	1
(null)	N0.HOG0005393	1	1	1	1	3	1	1	1	1	2	1	0	1	1
(null)	N0.HOG0005394	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005395	1	1	1	1	2	1	1	1	1	1	2	1	0	2
(null)	N0.HOG0005396	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005397	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005398	1	1	1	2	3	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0005399	1	1	1	2	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005400	1	1	1	1	1	1	1	1	1	1	1	3	0	2
(null)	N0.HOG0005401	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005402	1	1	1	1	1	1	1	1	1	1	1	1	2	2
(null)	N0.HOG0005403	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005404	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005405	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005406	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005407	1	0	1	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005409	1	1	1	1	2	1	1	1	0	3	1	1	1	1
(null)	N0.HOG0005410	1	1	1	2	2	2	1	1	1	1	1	1	0	1
(null)	N0.HOG0005411	1	1	1	2	1	1	1	1	1	2	1	2	0	1
(null)	N0.HOG0005412	1	1	1	3	2	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0005414	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005416	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005417	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005418	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005419	2	1	1	3	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0005420	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005421	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005422	1	1	1	1	1	1	1	2	1	1	1	1	1	2
(null)	N0.HOG0005423	1	1	1	2	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005424	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005427	1	1	1	1	1	1	1	2	3	1	0	1	1	1
(null)	N0.HOG0005429	1	1	1	1	3	1	1	0	1	1	1	0	2	2
(null)	N0.HOG0005430	1	1	1	1	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0005431	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0005432	1	1	1	1	1	2	1	1	1	1	1	1	1	2
(null)	N0.HOG0005433	1	1	1	1	1	1	1	1	1	1	2	1	1	2
(null)	N0.HOG0005434	1	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005435	1	2	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005436	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005437	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005439	1	1	1	1	1	1	1	1	1	2	1	1	2	1
(null)	N0.HOG0005440	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005441	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0005442	2	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0005443	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005444	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005446	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005447	2	1	1	2	1	1	1	1	1	1	1	1	0	2
(null)	N0.HOG0005450	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005451	1	1	1	1	2	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0005452	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005454	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005456	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005457	1	1	1	1	2	2	1	1	2	1	1	1	0	1
(null)	N0.HOG0005458	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005459	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005460	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005461	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005462	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005463	1	3	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005464	1	1	1	1	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0005465	1	1	0	1	1	1	1	1	1	1	1	2	1	3
(null)	N0.HOG0005466	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0005467	1	1	1	1	1	1	2	1	1	2	1	1	1	1
(null)	N0.HOG0005468	2	1	1	2	2	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0005469	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005470	1	1	1	1	2	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0005471	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005473	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0005474	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	N0.HOG0005475	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0005476	1	1	1	1	1	1	3	1	1	1	1	1	1	1
(null)	N0.HOG0005477	1	1	1	1	1	1	1	1	1	1	2	1	1	2
(null)	N0.HOG0005478	1	1	1	1	1	1	1	2	1	1	2	1	1	1
(null)	N0.HOG0005479	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005480	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005481	1	1	1	1	1	1	1	2	1	1	2	1	1	1
(null)	N0.HOG0005482	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0005483	1	1	1	1	2	0	1	1	1	3	1	1	1	1
(null)	N0.HOG0005484	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0005485	1	1	1	1	1	1	1	1	1	1	3	1	1	1
(null)	N0.HOG0005487	1	0	1	1	1	0	1	1	1	0	1	1	0	0
(null)	N0.HOG0005488	0	1	0	0	0	0	1	3	1	1	0	0	0	0
(null)	N0.HOG0005489	1	1	1	1	1	1	1	2	2	1	1	1	1	1
(null)	N0.HOG0005490	1	1	1	2	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005491	1	1	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0005492	1	1	1	1	2	1	1	3	1	0	1	1	1	1
(null)	N0.HOG0005493	2	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005494	2	1	1	1	1	1	1	2	0	2	1	1	1	1
(null)	N0.HOG0005495	2	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005496	2	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0005497	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005499	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005500	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0005501	1	1	1	1	1	1	2	1	1	1	1	2	1	1
(null)	N0.HOG0005503	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005506	1	2	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005507	1	1	1	1	1	1	1	1	1	2	1	2	1	1
(null)	N0.HOG0005508	1	1	1	1	1	1	1	1	1	1	3	1	1	1
(null)	N0.HOG0005509	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005510	1	1	1	1	2	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0005512	0	2	1	1	1	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0005513	0	0	0	0	1	0	1	0	0	0	0	0	0	1
(null)	N0.HOG0005514	0	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005518	0	3	0	0	0	2	1	1	3	1	1	1	1	2
(null)	N0.HOG0005520	0	1	1	4	0	1	1	1	1	2	2	1	0	1
(null)	N0.HOG0005521	0	1	1	2	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0005522	0	1	0	0	0	2	1	5	1	1	2	1	1	1
(null)	N0.HOG0005523	0	1	1	1	1	1	1	1	2	3	1	1	1	1
(null)	N0.HOG0005524	0	1	1	2	1	2	2	1	1	1	1	1	1	1
(null)	N0.HOG0005527	0	1	1	1	3	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005530	0	1	0	0	0	1	1	1	3	2	3	1	2	1
(null)	N0.HOG0005531	0	1	1	1	0	1	1	1	1	2	5	1	0	1
(null)	N0.HOG0005532	0	2	0	0	0	0	1	0	6	2	0	1	2	2
(null)	N0.HOG0005533	0	1	1	1	1	1	1	1	1	3	1	1	1	2
(null)	N0.HOG0005534	0	2	0	0	0	1	1	1	2	2	1	2	2	2
(null)	N0.HOG0005537	0	0	0	0	0	1	4	0	1	0	0	0	0	0
(null)	N0.HOG0005538	0	1	0	0	0	0	1	0	1	0	0	3	2	2
(null)	N0.HOG0005540	0	1	1	1	1	1	1	2	2	2	1	1	1	1
(null)	N0.HOG0005541	0	0	1	6	1	0	1	0	2	1	0	0	0	4
(null)	N0.HOG0005575	0	0	0	0	0	0	16	0	0	0	0	0	0	0
(null)	N0.HOG0005598	1	1	1	2	1	1	1	1	1	2	1	1	0	1
(null)	N0.HOG0005599	1	1	1	2	1	1	1	1	1	1	2	1	1	0
(null)	N0.HOG0005601	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005602	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005603	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005604	2	0	1	1	1	1	1	2	1	2	1	1	1	0
(null)	N0.HOG0005605	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005606	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005607	1	1	0	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005608	1	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005609	1	1	1	1	2	1	1	0	1	1	2	1	1	1
(null)	N0.HOG0005610	1	1	1	0	1	2	1	1	1	2	1	1	1	1
(null)	N0.HOG0005611	1	1	1	2	0	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005613	2	0	2	2	2	0	3	1	0	0	0	0	0	3
(null)	N0.HOG0005614	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005615	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0005616	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0005617	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005618	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005619	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005620	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005621	1	1	1	2	0	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005622	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005623	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005624	2	1	1	1	1	1	1	1	1	1	1	1	2	0
(null)	N0.HOG0005625	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005626	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005627	2	1	1	1	1	1	2	0	1	1	1	1	1	1
(null)	N0.HOG0005628	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005631	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005632	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005633	1	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005634	2	1	1	1	1	1	1	1	1	2	2	1	0	0
(null)	N0.HOG0005635	1	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005636	1	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005637	1	1	2	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005638	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005639	1	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005640	1	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0005642	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005643	2	1	1	1	1	0	1	1	1	2	1	1	1	1
(null)	N0.HOG0005644	2	1	1	1	1	2	1	1	1	1	1	1	0	1
(null)	N0.HOG0005645	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005647	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005648	2	1	1	2	1	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0005650	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005652	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005653	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005654	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005655	1	1	1	1	3	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0005656	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005657	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005658	1	1	1	1	0	0	2	1	2	2	1	1	1	1
(null)	N0.HOG0005659	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005660	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005661	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005663	1	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0005664	1	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005665	3	0	1	1	1	1	1	2	0	0	2	1	1	1
(null)	N0.HOG0005667	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005671	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005672	3	1	1	1	1	1	1	1	1	1	1	0	1	1
(null)	N0.HOG0005674	3	1	1	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005675	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005676	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005677	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005679	1	0	1	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0005680	2	1	1	1	2	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0005681	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005682	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005683	2	1	1	2	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0005684	2	1	1	2	1	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0005685	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005686	1	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005687	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005688	1	1	1	0	1	2	1	1	0	1	1	1	1	3
(null)	N0.HOG0005689	1	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005690	2	1	1	1	1	1	1	0	1	1	1	1	2	1
(null)	N0.HOG0005691	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005692	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0005693	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005694	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005695	1	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005696	1	3	1	1	1	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0005697	1	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005700	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005701	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005702	1	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005703	1	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0005704	1	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005705	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005706	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0005707	1	1	0	1	1	0	1	1	1	5	1	1	0	1
(null)	N0.HOG0005708	2	1	1	0	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0005709	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005710	1	1	1	2	1	1	1	1	1	1	1	1	0	2
(null)	N0.HOG0005712	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005713	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0005714	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005717	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005718	1	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0005720	1	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005723	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005724	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0005728	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005729	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005730	1	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005731	1	1	1	1	1	0	1	1	1	3	1	1	1	1
(null)	N0.HOG0005732	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005733	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005737	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0005740	1	1	1	1	2	1	1	1	1	2	1	1	0	1
(null)	N0.HOG0005741	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005742	1	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005743	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0005744	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005746	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0005748	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005749	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005751	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005752	2	0	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0005753	1	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005754	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005755	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0005756	1	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0005757	1	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005758	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005759	1	1	1	2	0	1	1	1	1	3	1	1	1	0
(null)	N0.HOG0005760	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005761	2	1	1	0	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005762	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005763	1	1	1	1	1	0	2	1	1	2	1	1	1	1
(null)	N0.HOG0005764	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0005765	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0005766	1	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0005767	1	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0005768	1	1	1	1	1	1	1	0	1	2	1	1	1	2
