Orthogroup_ID	GF_ClustertGene_Group	Cluster_function	repeat_correlation_correlation_coeff	repeat_correlation_p-value	repeat_correlation_sig_after_multiple_testing	GS_correlation_correlation_coeff	GS_correlation_p-value	GS_correlation_sig_after_multiple_testing	Gene_Name	D_melanogaster	I_luminosus	P_pyralis	C_septempunctata	A_verrucosus	T_castaneum	Z_morio	T_molitor	D_ponderosae	R_ferrugineus	A_obtectus	B_siliquastri	C_chinensis	C_maculatus	max_delta_GF	transcript_ID_native	Flybase	Flybase_summary
N0.HOG0000241	None	None	0.2027972027972028	0.5273023541661082	n	0.21678321678321683	0.49855598552418856	n	None	1	9	17	3	2	2	4	2	7	3	3	2	3	4	16	rna-NM_079285.4	FBgn0087040	None
N0.HOG0000244	Gene Group 16	uncharacterized	0.1958041958041958	0.5419358857313175	n	0.27272727272727276	0.3910967709418962	n	uncharacterized protein(CG7460)	4	18	16	4	7	9	7	9	4	3	3	1	2	2	17	rna-NM_140747.2	FBgn0036749	None
N0.HOG0000244	Gene Group 16	uncharacterized	0.1958041958041958	0.5419358857313175	n	0.27272727272727276	0.3910967709418962	n	uncharacterized protein(CG6034)	4	18	16	4	7	9	7	9	4	3	3	1	2	2	17	rna-NM_140748.2	FBgn0036750	None
N0.HOG0000244	Gene Group 16,Gene Group 26	uncharacterized,glycolysis and early development (and other)	0.1958041958041958	0.5419358857313175	n	0.27272727272727276	0.3910967709418962	n	uncharacterized protein(CG5653)	4	18	16	4	7	9	7	9	4	3	3	1	2	2	17	rna-NM_140012.2	FBgn0035943	None
N0.HOG0000244	Gene Group 16	uncharacterized	0.1958041958041958	0.5419358857313175	n	0.27272727272727276	0.3910967709418962	n	uncharacterized protein(CG7737)	4	18	16	4	7	9	7	9	4	3	3	1	2	2	17	rna-NM_001299379.1	FBgn0033584	None
N0.HOG0000260	Gene Group 2	protein breakdown (proteolysis)	0.3426573426573427	0.27556745095678037	n	0.6083916083916086	0.035805997052029234	n	uncharacterized protein(CG4572)	1	8	9	4	2	1	1	2	4	13	11	9	7	14	13	rna-NM_169879.3	FBgn0038738	None
N0.HOG0000268	Gene Group 35	RNA polymerase II transcription regulation	0.14685314685314685	0.6487957097846664	n	0.1328671328671329	0.6805975082860818	n	paired(prd)	1	5	2	4	4	3	2	4	1	5	3	3	5	2	4	rna-NM_164990.3	FBgn0003145	None
N0.HOG0000276	Gene Group 26	glycolysis and early development (and other)	0.7972027972027973	0.0019003677255282703	n	0.6713286713286714	0.016831456186893395	n	waterproof(wat)	1	7	10	7	5	6	6	5	3	5	8	4	5	8	9	rna-NM_143395.1	FBgn0039620	None
N0.HOG0000278	Gene Group 13	molting and development	0.2937062937062937	0.35414764123292175	n	0.4755244755244756	0.11817595701303213	n	uncharacterized protein(CG12539)	3	12	9	5	1	4	7	4	2	1	9	9	6	10	11	rna-NM_132748.3	FBgn0030586	None
N0.HOG0000278	Gene Group 13	molting and development	0.2937062937062937	0.35414764123292175	n	0.4755244755244756	0.11817595701303213	n	uncharacterized protein(CG9522)	3	12	9	5	1	4	7	4	2	1	9	9	6	10	11	rna-NM_139271.3	FBgn0030587	None
N0.HOG0000278	Gene Group 13	molting and development	0.2937062937062937	0.35414764123292175	n	0.4755244755244756	0.11817595701303213	n	uncharacterized protein(CG9519)	3	12	9	5	1	4	7	4	2	1	9	9	6	10	11	rna-NM_132750.3	FBgn0030589	None
N0.HOG0000284	None	None	0.23240012901731957	0.4673126442064679	n	0.5915639647713589	0.04275733150402945	n	None	1	13	13	4	10	4	6	6	2	2	5	3	5	8	12	rna-NM_142964.3	FBgn0039156	None
N0.HOG0000296	Gene Group 31	chromatin organization and transcription regulation	0.6433566433566434	0.024003191200713644	n	0.8671328671328673	0.00025981184986148103	y	uncharacterized protein(CG16863)	1	14	1	6	1	1	17	1	1	2	11	2	1	23	22	rna-NM_001042896.3	FBgn0028931	None
N0.HOG0000302	Gene Group 31	chromatin organization and transcription regulation	0.07692307692307693	0.8121826980280591	n	0.034965034965034975	0.9140933424107598	n	putzig(pzg)	1	1	1	2	2	1	3	1	3	1	1	1	59	3	58	rna-NM_141040.2	FBgn0259785	None
N0.HOG0000305	Gene Group 26	glycolysis and early development (and other)	-0.06293706293706294	0.8459309212287789	n	0.04195804195804196	0.8969858708195542	n	uncharacterized protein(CG15096)	2	2	13	3	5	3	4	2	10	7	6	5	6	8	11	rna-NM_137532.3	FBgn0034394	None
N0.HOG0000305	Gene Group 26	glycolysis and early development (and other)	-0.06293706293706294	0.8459309212287789	n	0.04195804195804196	0.8969858708195542	n	Major Facilitator Superfamily Transporter 12(MFS12)	2	2	13	3	5	3	4	2	10	7	6	5	6	8	11	rna-NM_136488.4	FBgn0033234	None
N0.HOG0000307	Gene Group 15	chitin-related	-0.1922012475246069	0.5495411215625509	n	-0.028474258892534354	0.9300023256880593	n	Chitinase 8(Cht8)	1	7	3	1	2	2	2	2	1	1	3	5	5	3	6	rna-NM_137698.1	FBgn0034580	None
N0.HOG0000315	Gene Group 2	protein breakdown (proteolysis)	0.09090909090909093	0.7787253962454419	n	0.27272727272727276	0.3910967709418962	n	uncharacterized protein(CG10469)	4	8	4	1	3	3	17	8	8	3	5	3	4	3	16	rna-NM_139768.2	FBgn0035678	None
N0.HOG0000315	Gene Group 2	protein breakdown (proteolysis)	0.09090909090909093	0.7787253962454419	n	0.27272727272727276	0.3910967709418962	n	uncharacterized protein(CG10472)	4	8	4	1	3	3	17	8	8	3	5	3	4	3	16	rna-NM_139760.2	FBgn0035670	None
N0.HOG0000315	Gene Group 2	protein breakdown (proteolysis)	0.09090909090909093	0.7787253962454419	n	0.27272727272727276	0.3910967709418962	n	Jonah 74E(Jon74E)	4	8	4	1	3	3	17	8	8	3	5	3	4	3	16	rna-NM_001202197.1	FBgn0023197	None
N0.HOG0000315	Gene Group 2	protein breakdown (proteolysis)	0.09090909090909093	0.7787253962454419	n	0.27272727272727276	0.3910967709418962	n	uncharacterized protein(CG6592)	4	8	4	1	3	3	17	8	8	3	5	3	4	3	16	rna-NM_139759.2	FBgn0035669	None
N0.HOG0000316	Gene Group 2	protein breakdown (proteolysis)	0.06993006993006995	0.8290236405313092	n	0.09090909090909093	0.7787253962454419	n	uncharacterized protein(CG5390)	1	8	9	4	8	7	9	8	2	2	3	3	6	5	8	rna-NM_135530.3	FBgn0032213	None
N0.HOG0000317	None	None	-0.4982995306193512	0.09918470589758405	n	-0.08186349431603626	0.800328390032892	n	None	2	9	2	4	13	7	14	14	4	2	1	1	1	1	13	rna-NM_142619.3	FBgn0038784	None
N0.HOG0000317	None	None	-0.4982995306193512	0.09918470589758405	n	-0.08186349431603626	0.800328390032892	n	None	2	9	2	4	13	7	14	14	4	2	1	1	1	1	13	rna-NM_001300492.2	FBgn0038783	None
N0.HOG0000319	None	None	0.5174825174825175	0.08486877113393493	n	0.8181818181818183	0.0011431050868040604	n	None	2	32	6	1	1	2	6	1	2	2	7	1	5	7	31	rna-NM_137971.3	FBgn0034887	None
N0.HOG0000319	None	None	0.5174825174825175	0.08486877113393493	n	0.8181818181818183	0.0011431050868040604	n	None	2	32	6	1	1	2	6	1	2	2	7	1	5	7	31	rna-NM_001274226.1	FBgn0265052	None
N0.HOG0000342	Gene Group 12	digesting complicated sugars (Lysosomal alpha-mannosidase)	-0.37762237762237766	0.22620604493502663	n	-0.32867132867132864	0.2969041156887641	n	Lysosomal alpha-mannosidase VI(LManVI)	6	2	4	1	8	9	13	11	5	6	1	2	1	1	12	rna-NM_135409.3	FBgn0032069	None
N0.HOG0000342	Gene Group 12	digesting complicated sugars (Lysosomal alpha-mannosidase)	-0.37762237762237766	0.22620604493502663	n	-0.32867132867132864	0.2969041156887641	n	Lysosomal alpha-mannosidase V(LManV)	6	2	4	1	8	9	13	11	5	6	1	2	1	1	12	rna-NM_001298834.1	FBgn0032068	None
N0.HOG0000342	Gene Group 12	digesting complicated sugars (Lysosomal alpha-mannosidase)	-0.37762237762237766	0.22620604493502663	n	-0.32867132867132864	0.2969041156887641	n	Lysosomal alpha-mannosidase III(LManIII)	6	2	4	1	8	9	13	11	5	6	1	2	1	1	12	rna-NM_001298833.1	FBgn0032066	None
N0.HOG0000342	Gene Group 12	digesting complicated sugars (Lysosomal alpha-mannosidase)	-0.37762237762237766	0.22620604493502663	n	-0.32867132867132864	0.2969041156887641	n	Lysosomal alpha-mannosidase IV(LManIV)	6	2	4	1	8	9	13	11	5	6	1	2	1	1	12	rna-NM_135407.3	FBgn0032067	None
N0.HOG0000342	Gene Group 12	digesting complicated sugars (Lysosomal alpha-mannosidase)	-0.37762237762237766	0.22620604493502663	n	-0.32867132867132864	0.2969041156887641	n	Lysosomal alpha-mannosidase I(LManI)	6	2	4	1	8	9	13	11	5	6	1	2	1	1	12	rna-NM_001273421.1	FBgn0032253	None
N0.HOG0000342	Gene Group 12	digesting complicated sugars (Lysosomal alpha-mannosidase)	-0.37762237762237766	0.22620604493502663	n	-0.32867132867132864	0.2969041156887641	n	Lysosomal alpha-mannosidase II(LManII)	6	2	4	1	8	9	13	11	5	6	1	2	1	1	12	rna-NM_135564.4	FBgn0027611	None
N0.HOG0000345	Gene Group 30	pheromone sensing	-0.5293330621827873	0.07676426169926849	n	-0.4640728216397039	0.12856990475703262	n	Gustatory receptor 77a(Gr77a)	1	1	3	1	14	10	10	30	1	1	1	1	1	1	29	rna-NM_168868.2	FBgn0045474	None
N0.HOG0000365	Gene Group 4	Esterase and mating behavior	0.05913123959890826	0.8551579906775546	n	-0.11826247919781652	0.7143228241208927	n	uncharacterized protein(CG6414)	1	27	29	1	1	1	1	1	1	1	1	1	1	1	28	rna-NM_001316636.1	FBgn0029690	None
N0.HOG0000370	None	None	0.2676122697775195	0.40039240027539647	n	0.1690182756489597	0.599497869823576	n	None	1	1	1	1	1	1	4	1	1	1	1	1	2	2	3	rna-NM_001273529.2	FBgn0283442	None
N0.HOG0000370	None	None	0.2676122697775195	0.40039240027539647	n	0.1690182756489597	0.599497869823576	n	None	1	1	1	1	1	1	4	1	1	1	1	1	2	2	3	rna-NM_001032103.2	FBgn0283440	None
N0.HOG0000375	None	None	0.17482517482517487	0.5868236643627043	n	-0.013986013986013986	0.9655902689187795	n	None	2	9	14	2	4	7	6	4	3	3	3	3	3	4	12	rna-NM_143534.3	FBgn0039768	None
N0.HOG0000375	None	None	0.17482517482517487	0.5868236643627043	n	-0.013986013986013986	0.9655902689187795	n	None	2	9	14	2	4	7	6	4	3	3	3	3	3	4	12	rna-NM_143535.3	FBgn0039769	None
N0.HOG0000376	Gene Group 10	uncharacterized	-0.10450526095258503	0.746527481740289	n	-0.04105563823137269	0.899191365046892	n	uncharacterized protein(CG5550)	5	1	1	1	1	1	4	1	1	1	1	1	1	1	4	rna-NM_001259447.2	FBgn0034160	None
N0.HOG0000376	Gene Group 10	uncharacterized	-0.10450526095258503	0.746527481740289	n	-0.04105563823137269	0.899191365046892	n	uncharacterized protein(CG30281)	5	1	1	1	1	1	4	1	1	1	1	1	1	1	4	rna-NM_166512.2	FBgn0050281	None
N0.HOG0000376	Gene Group 10	uncharacterized	-0.10450526095258503	0.746527481740289	n	-0.04105563823137269	0.899191365046892	n	uncharacterized protein(CG30280)	5	1	1	1	1	1	4	1	1	1	1	1	1	1	4	rna-NM_137797.5	FBgn0050280	None
N0.HOG0000376	Gene Group 10	uncharacterized	-0.10450526095258503	0.746527481740289	n	-0.04105563823137269	0.899191365046892	n	uncharacterized protein(CG9500)	5	1	1	1	1	1	4	1	1	1	1	1	1	1	4	rna-NM_135174.3	FBgn0031804	None
N0.HOG0000377	Gene Group 10	uncharacterized	-0.16083916083916086	0.6175234895401425	n	-0.06993006993006995	0.8290236405313092	n	uncharacterized protein(CG1791)	2	1	4	1	1	4	30	2	1	1	2	4	1	5	29	rna-NM_132363.1	FBgn0030163	None
N0.HOG0000377	Gene Group 10	uncharacterized	-0.16083916083916086	0.6175234895401425	n	-0.06993006993006995	0.8290236405313092	n	uncharacterized protein(CG1889)	2	1	4	1	1	4	30	2	1	1	2	4	1	5	29	rna-NM_167208.3	FBgn0030164	None
N0.HOG0000378	Gene Group 4	Esterase and mating behavior	-0.22377622377622378	0.48445166145539886	n	0.013986013986013986	0.9655902689187795	n	uncharacterized protein(CG4757)	2	8	9	2	9	3	5	6	1	1	6	6	5	4	8	rna-NM_001275540.1	FBgn0027584	None
N0.HOG0000378	Gene Group 4	Esterase and mating behavior	-0.22377622377622378	0.48445166145539886	n	0.013986013986013986	0.9655902689187795	n	uncharacterized protein(CG4382)	2	8	9	2	9	3	5	6	1	1	6	6	5	4	8	rna-NM_135457.3	FBgn0032132	None
N0.HOG0000383	Gene Group 19	uncharacterized	-0.16016770627050572	0.619012091466582	n	-0.2954204360100439	0.35121355720380765	n	uncharacterized protein(CG11550)	1	2	12	5	6	6	10	16	2	2	1	1	1	1	15	rna-NM_143625.2	FBgn0039864	None
N0.HOG0000385	Gene Group 26	glycolysis and early development (and other)	0.08701365405744448	0.788011888658888	n	0.31905006487729637	0.3121040651249244	n	uncharacterized protein(CG42565)	1	2	1	1	1	1	3	1	1	1	1	1	1	1	2	rna-NM_001299809.1	FBgn0260767	None
N0.HOG0000394	Gene Group 2	protein breakdown (proteolysis)	0.29004551352481495	0.3604571272621032	n	0.3625568919060187	0.24677408192533515	n	uncharacterized protein(CG4653)	5	13	2	1	1	2	3	2	1	1	1	1	1	1	12	rna-NM_132922.3	FBgn0030776	None
N0.HOG0000394	Gene Group 2	protein breakdown (proteolysis)	0.29004551352481495	0.3604571272621032	n	0.3625568919060187	0.24677408192533515	n	uncharacterized protein(CG32523)	5	13	2	1	1	2	3	2	1	1	1	1	1	1	12	rna-NM_167738.3	FBgn0052523	None
N0.HOG0000394	Gene Group 2	protein breakdown (proteolysis)	0.29004551352481495	0.3604571272621032	n	0.3625568919060187	0.24677408192533515	n	uncharacterized protein(CG9676)	5	13	2	1	1	2	3	2	1	1	1	1	1	1	12	rna-NM_167535.2	FBgn0030773	None
N0.HOG0000394	Gene Group 2	protein breakdown (proteolysis)	0.29004551352481495	0.3604571272621032	n	0.3625568919060187	0.24677408192533515	n	uncharacterized protein(CG1304)	5	13	2	1	1	2	3	2	1	1	1	1	1	1	12	rna-NM_134574.2	FBgn0031141	None
N0.HOG0000394	Gene Group 2	protein breakdown (proteolysis)	0.29004551352481495	0.3604571272621032	n	0.3625568919060187	0.24677408192533515	n	Serine protease 6(Ser6)	5	13	2	1	1	2	3	2	1	1	1	1	1	1	12	rna-NM_078702.2	FBgn0011834	None
N0.HOG0000395	Gene Group 2	protein breakdown (proteolysis)	0.007251137838120374	0.9821566539187246	n	0.2537898243342131	0.42606072918826865	n	uncharacterized protein(CG31265)	9	13	8	2	2	1	1	2	1	1	1	1	1	1	12	rna-NM_142342.4	FBgn0051265	None
N0.HOG0000395	Gene Group 2	protein breakdown (proteolysis)	0.007251137838120374	0.9821566539187246	n	0.2537898243342131	0.42606072918826865	n	uncharacterized protein(CG31269)	9	13	8	2	2	1	1	2	1	1	1	1	1	1	12	rna-NM_001104348.2	FBgn0051269	None
N0.HOG0000395	Gene Group 2	protein breakdown (proteolysis)	0.007251137838120374	0.9821566539187246	n	0.2537898243342131	0.42606072918826865	n	uncharacterized protein(CG17475)	9	13	8	2	2	1	1	2	1	1	1	1	1	1	12	rna-NM_001300443.1	FBgn0038481	None
N0.HOG0000395	Gene Group 2	protein breakdown (proteolysis)	0.007251137838120374	0.9821566539187246	n	0.2537898243342131	0.42606072918826865	n	uncharacterized protein(CG17477)	9	13	8	2	2	1	1	2	1	1	1	1	1	1	12	rna-NM_142341.3	FBgn0038479	None
N0.HOG0000395	Gene Group 2	protein breakdown (proteolysis)	0.007251137838120374	0.9821566539187246	n	0.2537898243342131	0.42606072918826865	n	uncharacterized protein(CG5246)	9	13	8	2	2	1	1	2	1	1	1	1	1	1	12	rna-NM_142346.3	FBgn0038484	None
N0.HOG0000395	Gene Group 2	protein breakdown (proteolysis)	0.007251137838120374	0.9821566539187246	n	0.2537898243342131	0.42606072918826865	n	uncharacterized protein(CG31267)	9	13	8	2	2	1	1	2	1	1	1	1	1	1	12	rna-NM_169751.3	FBgn0051267	None
N0.HOG0000395	Gene Group 2	protein breakdown (proteolysis)	0.007251137838120374	0.9821566539187246	n	0.2537898243342131	0.42606072918826865	n	uncharacterized protein(CG31266)	9	13	8	2	2	1	1	2	1	1	1	1	1	1	12	rna-NM_001144596.3	FBgn0051266	None
N0.HOG0000395	Gene Group 2	protein breakdown (proteolysis)	0.007251137838120374	0.9821566539187246	n	0.2537898243342131	0.42606072918826865	n	uncharacterized protein(CG4053)	9	13	8	2	2	1	1	2	1	1	1	1	1	1	12	rna-NM_142344.3	FBgn0038482	None
N0.HOG0000395	Gene Group 2	protein breakdown (proteolysis)	0.007251137838120374	0.9821566539187246	n	0.2537898243342131	0.42606072918826865	n	uncharacterized protein(CG5255)	9	13	8	2	2	1	1	2	1	1	1	1	1	1	12	rna-NM_142347.3	FBgn0038485	None
N0.HOG0000397	None	None	0.2377622377622378	0.4568008526399232	n	0.17482517482517487	0.5868236643627043	n	None	1	9	11	4	5	5	9	4	4	2	4	2	3	2	10	rna-NM_001201661.2	FBgn0027601	None
N0.HOG0000399	Gene Group 23	glutathione metabolic process	-0.07746670967243986	0.81087645719889	n	0.1126788504326398	0.7273453279440116	n	Glutathione S transferase S1(GstS1)	1	3	1	1	9	7	1	13	4	6	7	4	4	4	12	rna-NM_001274111.1	FBgn0010226	None
N0.HOG0000401	Gene Group 9	 sexual reproduction	0.07042428152039987	0.827831199192635	n	0.2676122697775195	0.40039240027539647	n	uncharacterized protein(CG34189)	3	10	6	4	9	3	21	5	1	3	1	1	1	1	20	rna-NM_001103877.2	FBgn0085218	None
N0.HOG0000401	Gene Group 9	 sexual reproduction	0.07042428152039987	0.827831199192635	n	0.2676122697775195	0.40039240027539647	n	uncharacterized protein(CG5267)	3	10	6	4	9	3	21	5	1	3	1	1	1	1	20	rna-NM_137310.3	FBgn0034154	None
N0.HOG0000401	Gene Group 5,Gene Group 9	protease inhibitor (immunity, reproduction), sexual reproduction	0.07042428152039987	0.827831199192635	n	0.2676122697775195	0.40039240027539647	n	Accessory gland protein 62F(Acp62F)	3	10	6	4	9	3	21	5	1	3	1	1	1	1	20	rna-NM_079168.3	FBgn0020509	None
N0.HOG0000409	Gene Group 22	transcription regulation	0.6549079545282901	0.020815766877094483	n	0.4769438364499504	0.11692752927780688	n	brickwall(brwl)	1	1	3	2	1	1	1	1	1	1	10	1	1	1	9	rna-NM_164859.2	FBgn0032130	None
N0.HOG0000411	None	None	0.0	1.0	n	0.2253577008652796	0.4812874129466269	n	None	2	6	4	1	9	6	15	10	2	1	2	2	2	2	14	rna-NM_167316.2	FBgn0030362	None
N0.HOG0000411	None	None	0.0	1.0	n	0.2253577008652796	0.4812874129466269	n	None	2	6	4	1	9	6	15	10	2	1	2	2	2	2	14	rna-NM_001275651.1	FBgn0038257	None
N0.HOG0000414	None	None	0.16422255292549076	0.6100427471097243	n	0.25379849088484935	0.42604438789552435	n	None	1	1	1	1	1	1	1	1	2	1	43	1	1	1	42	rna-NM_166493.2	FBgn0050401	None
N0.HOG0000415	Gene Group 26,Gene Group 30	glycolysis and early development (and other),pheromone sensing	0.06293706293706294	0.8459309212287789	n	-0.02097902097902098	0.9484022252365223	n	Ionotropic receptor 100a(Ir100a)	2	2	4	2	7	10	10	6	4	7	2	2	2	3	8	rna-NM_143641.1	FBgn0039879	None
N0.HOG0000424	Gene Group 26	glycolysis and early development (and other)	0.4278171324491021	0.16533295676407875	n	0.34080347839165753	0.27834367571270824	n	uncharacterized protein(CG1941)	3	12	6	11	1	6	15	2	1	1	1	1	1	1	14	rna-NM_001299233.1	FBgn0033214	None
N0.HOG0000424	Gene Group 26	glycolysis and early development (and other)	0.4278171324491021	0.16533295676407875	n	0.34080347839165753	0.27834367571270824	n	Diacylglycerol O-acyltransferase 2(Dgat2)	3	12	6	11	1	6	15	2	1	1	1	1	1	1	14	rna-NM_136474.3	FBgn0033215	None
N0.HOG0000424	Gene Group 26	glycolysis and early development (and other)	0.4278171324491021	0.16533295676407875	n	0.34080347839165753	0.27834367571270824	n	uncharacterized protein(CG1946)	3	12	6	11	1	6	15	2	1	1	1	1	1	1	14	rna-NM_136475.4	FBgn0033216	None
N0.HOG0000427	Gene Group 28	DNA-related functions	0.34965034965034975	0.2652387868927897	n	0.6013986013986015	0.03858845292201944	n	uncharacterized protein(CG30428)	1	14	10	5	2	1	7	5	1	1	1	1	4	13	13	rna-NM_166709.4	FBgn0050428	None
N0.HOG0000429	None	None	0.3426573426573427	0.27556745095678037	n	0.4055944055944056	0.19083587400450033	n	None	1	10	12	7	1	1	12	1	1	1	1	1	1	20	19	rna-NM_137224.3	FBgn0034054	None
N0.HOG0000436	Gene Group 7	odorant binding	0.12363804643408091	0.7018512813204854	n	0.46229878231873733	0.13023162566727856	n	Odorant-binding protein 57e(Obp57e)	1	55	5	1	1	1	1	1	1	1	1	1	1	1	54	rna-NM_137644.1	FBgn0050145	None
N0.HOG0000441	None	None	-0.2164751834017833	0.49918144736239667	n	0.022393984489839647	0.9449266368228986	n	None	1	1	1	1	1	1	1	1	2	11	1	1	1	1	10	rna-NM_136363.4	FBgn0040502	None
N0.HOG0000444	None	None	0.21678321678321683	0.49855598552418856	n	0.2937062937062937	0.35414764123292175	n	None	2	4	6	2	2	4	1	2	2	2	6	8	5	15	14	rna-NM_142908.3	FBgn0039098	None
N0.HOG0000444	None	None	0.21678321678321683	0.49855598552418856	n	0.2937062937062937	0.35414764123292175	n	None	2	4	6	2	2	4	1	2	2	2	6	8	5	15	14	rna-NM_142909.4	FBgn0039099	None
N0.HOG0000445	Gene Group 26	glycolysis and early development (and other)	0.16783216783216784	0.602099427786538	n	0.02097902097902098	0.9484022252365223	n	uncharacterized protein(CG9447)	2	7	7	4	1	2	13	1	3	4	4	5	5	3	12	rna-NM_136399.4	FBgn0033110	None
N0.HOG0000445	Gene Group 26	glycolysis and early development (and other)	0.16783216783216784	0.602099427786538	n	0.02097902097902098	0.9484022252365223	n	uncharacterized protein(CG4576)	2	7	7	4	1	2	13	1	3	4	4	5	5	3	12	rna-NM_142238.3	FBgn0038366	None
N0.HOG0000450	Gene Group 20	transmembrane transport (olfactory)	0.1087670675718056	0.7365084730479962	n	-0.007251137838120374	0.9821566539187246	n	oskyddad(osy)	1	5	9	1	1	1	1	1	1	1	4	5	6	6	8	rna-NM_001300613.1	FBgn0053970	None
N0.HOG0000453	None	None	-0.14685314685314685	0.6487957097846664	n	-0.006993006993006993	0.9827917689028476	n	None	1	2	2	1	7	4	10	11	3	2	5	3	5	3	10	rna-NM_167758.2	FBgn0027588	None
N0.HOG0000454	Gene Group 7	odorant binding	0.06293706293706294	0.8459309212287789	n	-0.17482517482517487	0.5868236643627043	n	Odorant-binding protein 56b(Obp56b)	1	1	1	9	9	5	14	9	2	3	2	2	2	1	13	rna-NM_137599.2	FBgn0046880	None
N0.HOG0000462	Gene Group 26	glycolysis and early development (and other)	-0.2867132867132868	0.36625146058358227	n	-0.013986013986013986	0.9655902689187795	n	uncharacterized protein(CG12974)	1	2	4	1	13	5	17	11	2	2	1	1	1	1	16	rna-NM_001300210.1	FBgn0037065	None
N0.HOG0000467	Gene Group 30	pheromone sensing	0.25874125874125875	0.41677476889913834	n	0.16783216783216784	0.602099427786538	n	Gustatory receptor 43a(Gr43a)	1	8	2	7	6	7	15	6	1	1	1	1	1	1	14	rna-NM_001299229.1	FBgn0041243	None
N0.HOG0000468	None	None	0.17482517482517487	0.5868236643627043	n	0.17482517482517487	0.5868236643627043	n	None	3	6	3	8	3	5	7	5	4	2	2	3	2	4	6	rna-NM_137543.4	FBgn0034406	None
N0.HOG0000468	None	None	0.17482517482517487	0.5868236643627043	n	0.17482517482517487	0.5868236643627043	n	None	3	6	3	8	3	5	7	5	4	2	2	3	2	4	6	rna-NM_137541.4	FBgn0010053	None
N0.HOG0000468	None	None	0.17482517482517487	0.5868236643627043	n	0.17482517482517487	0.5868236643627043	n	None	3	6	3	8	3	5	7	5	4	2	2	3	2	4	6	rna-NM_176233.4	FBgn0034405	None
N0.HOG0000471	Gene Group 2	protein breakdown (proteolysis)	-0.0979020979020979	0.762121655996299	n	0.1958041958041958	0.5419358857313175	n	uncharacterized protein(CG5909)	1	10	4	2	9	6	5	6	1	2	3	2	3	2	9	rna-NM_143287.2	FBgn0039495	None
N0.HOG0000472	Gene Group 2	protein breakdown (proteolysis)	-0.3737246479645134	0.23142544762530667	n	-0.29186115364847715	0.3573204374373701	n	modular serine protease(modSP)	2	3	3	2	3	3	12	21	1	2	1	1	1	1	20	rna-NM_080515.3	FBgn0051217	None
N0.HOG0000480	Gene Group 7	odorant binding	-0.007042428152039987	0.9826701704764307	n	-0.1690182756489597	0.599497869823576	n	Odorant-binding protein 19d(Obp19d)	2	8	9	4	5	7	8	7	2	1	1	1	1	1	8	rna-NM_078697.3	FBgn0011280	None
N0.HOG0000480	Gene Group 7	odorant binding	-0.007042428152039987	0.9826701704764307	n	-0.1690182756489597	0.599497869823576	n	Odorant-binding protein 28a(Obp28a)	2	8	9	4	5	7	8	7	2	1	1	1	1	1	8	rna-NM_078781.3	FBgn0011283	None
N0.HOG0000489	None	None	0.2517482517482518	0.42991878503288405	n	0.2937062937062937	0.35414764123292175	n	None	1	1	6	1	2	1	1	1	1	1	1	1	1	4	5	rna-NM_140660.4	FBgn0043578	None
N0.HOG0000490	Gene Group 17	uncharacterized	0.2755432378485742	0.38602672186304166	n	0.007251137838120374	0.9821566539187246	n	uncharacterized protein(CG6726)	6	11	16	2	1	3	7	3	1	1	1	1	1	1	15	rna-NM_001300549.1	FBgn0039049	None
N0.HOG0000490	Gene Group 17	uncharacterized	0.2755432378485742	0.38602672186304166	n	0.007251137838120374	0.9821566539187246	n	uncharacterized protein(CG17110)	6	11	16	2	1	3	7	3	1	1	1	1	1	1	15	rna-NM_001300550.1	FBgn0039050	None
N0.HOG0000490	Gene Group 17	uncharacterized	0.2755432378485742	0.38602672186304166	n	0.007251137838120374	0.9821566539187246	n	uncharacterized protein(CG6738)	6	11	16	2	1	3	7	3	1	1	1	1	1	1	15	rna-NM_142867.3	FBgn0039053	None
N0.HOG0000490	Gene Group 17	uncharacterized	0.2755432378485742	0.38602672186304166	n	0.007251137838120374	0.9821566539187246	n	uncharacterized protein(CG6733)	6	11	16	2	1	3	7	3	1	1	1	1	1	1	15	rna-NM_142866.3	FBgn0039052	None
N0.HOG0000490	Gene Group 17	uncharacterized	0.2755432378485742	0.38602672186304166	n	0.007251137838120374	0.9821566539187246	n	uncharacterized protein(CG17109)	6	11	16	2	1	3	7	3	1	1	1	1	1	1	15	rna-NM_001275930.1	FBgn0039051	None
N0.HOG0000490	Gene Group 17	uncharacterized	0.2755432378485742	0.38602672186304166	n	0.007251137838120374	0.9821566539187246	n	uncharacterized protein(CG6465)	6	11	16	2	1	3	7	3	1	1	1	1	1	1	15	rna-NM_141747.3	FBgn0037818	None
N0.HOG0000492	Gene Group 1	Cytochrome P450	-0.02097902097902098	0.9484022252365223	n	0.027972027972027972	0.9312343512018808	n	Cytochrome P450 309a2(Cyp309a2)	6	4	3	1	1	5	12	5	3	2	4	4	3	3	11	rna-NM_134845.2	FBgn0041337	None
N0.HOG0000492	Gene Group 1	Cytochrome P450	-0.02097902097902098	0.9484022252365223	n	0.027972027972027972	0.9312343512018808	n	Cytochrome P450 309a1(Cyp309a1)	6	4	3	1	1	5	12	5	3	2	4	4	3	3	11	rna-NM_001273014.1	FBgn0031432	None
